TF_name	target_id	target_name	target_synonyms
SOX4	ENSG00000254675	RP11-7I15.4	-
SOX4	ENSG00000160883	HK3	HKIII,HXK3
SOX4	ENSG00000077463	SIRT6	SIR2L6
SOX4	ENSG00000272854	RP4-593H12.1	-
SOX4	ENSG00000152147	GEMIN6	-
SOX4	ENSG00000124383	MPHOSPH10	CT90,MPP10,MPP10P,PPP1R106
SOX4	ENSG00000152061	RABGAP1L	HHL,TBC1D18
SOX4	ENSG00000160124	CCDC58	-
SOX4	ENSG00000264141	MIR3928	mir-3928
SOX4	ENSG00000259797	RP11-96D1.3	-
SOX4	ENSG00000164164	OTUD4	DUBA6,HIN1,HSHIN1
SOX4	ENSG00000022840	RNF10	RIE2
SOX4	ENSG00000279765	CHD2	-
SOX4	ENSG00000267125	CTB-31O20.6	-
SOX4	ENSG00000270124	RP11-118F19.1	-
SOX4	ENSG00000272721	RP11-778D9.12	-
SOX4	ENSG00000156172	C8orf37	BBS21,CORD16,RP64,smalltalk
SOX4	ENSG00000272115	GS1-393G12.14	-
SOX4	ENSG00000105251	SHD	-
SOX4	ENSG00000170638	TRABD	LP6054,PP2447
SOX4	ENSG00000235016	SEMA3F-AS1	RBM5-AS1
SOX4	ENSG00000198586	TLK1	PKU-beta
SOX4	ENSG00000184922	FMNL1	C17orf1,C17orf1B,FHOD4,FMNL,KW-13
SOX4	ENSG00000166913	YWHAB	GW128,HEL-S-1,HS1,KCIP-1,YWHAA
SOX4	ENSG00000162783	IER5	SBBI48
SOX4	ENSG00000005175	RPAP3	-
SOX4	ENSG00000186017	ZNF566	-
SOX4	ENSG00000248898	CTD-2288O8.1	-
SOX4	ENSG00000183943	PRKX	PKX1
SOX4	ENSG00000009830	POMT2	LGMD2N,MDDGA2,MDDGB2,MDDGC2
SOX4	ENSG00000236041	COX6CP18	-
SOX4	ENSG00000135164	DMTF1	DMP1,DMTF,MRUL,hDMP1
SOX4	ENSG00000267787	RP11-35G9.5	-
SOX4	ENSG00000166441	RPL27A	L27A
SOX4	ENSG00000259807	RP11-426C22.4	-
SOX4	ENSG00000218049	RPL31P33	-
SOX4	ENSG00000250305	KIAA1456	C8orf79,TRM9L
SOX4	ENSG00000100084	HIRA	DGCR1,TUP1,TUPLE1
SOX4	ENSG00000101493	ZNF516	HsT287
SOX4	ENSG00000120860	CCDC53	CCDC53,CGI-116
SOX4	ENSG00000241163	LINC00877	-
SOX4	ENSG00000100321	SYNGR1	-
SOX4	ENSG00000134020	PEBP4	CORK-1,CORK1,GWTM1933,HEL-S-300,PEBP-4,PRO4408,hPEBP4
SOX4	ENSG00000252271	RNU6-1110P	-
SOX4	ENSG00000095380	NANS	HEL-S-100,SAS,SEMDCG,SEMDG
SOX4	ENSG00000198910	L1CAM	CAML1,CD171,HSAS,HSAS1,MASA,MIC5,N-CAM-L1,N-CAML1,NCAM-L1,S10,SPG1
SOX4	ENSG00000091129	NRCAM	-
SOX4	ENSG00000136059	VILL	-
SOX4	ENSG00000259038	CTD-2325P2.4	-
SOX4	ENSG00000223658	AC011242.6	-
SOX4	ENSG00000273106	RP11-559M23.1	-
SOX4	ENSG00000166987	MBD6	-
SOX4	ENSG00000279532	CTB-96E2.6	-
SOX4	ENSG00000184194	GPR173	SREB3
SOX4	ENSG00000238942	SNORD2	R39B,SNR39B
SOX4	ENSG00000139990	DCAF5	BCRG2,BCRP2,D14S1461E,WDR22
SOX4	ENSG00000252933	RNU6-1223P	-
SOX4	ENSG00000138942	RNF185	-
SOX4	ENSG00000230970	HHATL-AS1	-
SOX4	ENSG00000171453	POLR1C	AC40,HLD11,RPA39,RPA40,RPA5,RPAC1,RPC40,TCS3
SOX4	ENSG00000171843	MLLT3	AF9,YEATS3
SOX4	ENSG00000214278	CTD-2228K2.2	-
SOX4	ENSG00000168275	COA6	C1orf31,CEMCOX4
SOX4	ENSG00000228423	RP4-633I8.4	-
SOX4	ENSG00000267080	ASB16-AS1	C17orf65
SOX4	ENSG00000198563	DDX39B	BAT1,D6S81E,UAP56
SOX4	ENSG00000213221	DNLZ	C9orf151,HEP,HEP1,TIMM15,ZIM17,bA413M3.2
SOX4	ENSG00000174705	SH3PXD2B	FAD49,FTHS,HOFI,KIAA1295,TKS4,TSK4
SOX4	ENSG00000109452	INPP4B	-
SOX4	ENSG00000198420	FAM115A	FAM115A
SOX4	ENSG00000260806	RP11-872J21.3	-
SOX4	ENSG00000166503	HDGFRP3	CGI-142,HDGF-2,HDGF2,HRP-3
SOX4	ENSG00000252614	RNU6-807P	-
SOX4	ENSG00000010818	HIVEP2	HIV-EP2,MBP-2,MIBP1,MRD43,SHN2,ZAS2,ZNF40B
SOX4	ENSG00000177556	ATOX1	ATX1,HAH1
SOX4	ENSG00000186162	CIDECP	CICE
SOX4	ENSG00000215734	MRPL20P1	-
SOX4	ENSG00000111405	ENDOU	P11,PP11,PRSS26
SOX4	ENSG00000049245	VAMP3	CEB
SOX4	ENSG00000077458	FAM76B	-
SOX4	ENSG00000105576	TNPO2	IPO3,KPNB2B,TRN2
SOX4	ENSG00000265954	MIR4749	mir-4749
SOX4	ENSG00000183971	NPW	L8,L8C,PPL8,PPNPW
SOX4	ENSG00000162402	USP24	-
SOX4	ENSG00000253616	RP11-875O11.3	-
SOX4	ENSG00000007341	ST7L	FAM4B,ST7R,STLR
SOX4	ENSG00000151136	BTBD11	ABTB2B
SOX4	ENSG00000105255	FSD1	GLFND,MIR1
SOX4	ENSG00000277027	RNase_MRP	CHH,NME1,RMRPR,RRP2
SOX4	ENSG00000117133	RPF1	BXDC5
SOX4	ENSG00000258384	AC068831.6	-
SOX4	ENSG00000255342	RP11-762B21.5	-
SOX4	ENSG00000234636	MED14OS	-
SOX4	ENSG00000138160	KIF11	EG5,HKSP,KNSL1,MCLMR,TRIP5
SOX4	ENSG00000135482	ZC3H10	ZC3HDC10
SOX4	ENSG00000170962	PDGFD	IEGF,MSTP036,SCDGF-B,SCDGFB
SOX4	ENSG00000258792	RP11-944C7.1	-
SOX4	ENSG00000134108	ARL8B	ARL10C,Gie1
SOX4	ENSG00000268050	RP11-247A12.8	-
SOX4	ENSG00000222915	RNU6-564P	-
SOX4	ENSG00000169744	LDB2	CLIM1,LDB-2,LDB1
SOX4	ENSG00000118518	RNF146	-
SOX4	ENSG00000272343	RP11-140I16.3	-
SOX4	ENSG00000224203	RPS23P10	-
SOX4	ENSG00000127743	IL17B	IL-17B,IL-20,NIRF,ZCYTO7
SOX4	ENSG00000080503	SMARCA2	BAF190,BRM,NCBRS,SNF2,SNF2L2,SNF2LA,SWI2,Sth1p,hBRM,hSNF2a
SOX4	ENSG00000233909	UBE2V1P4	-
SOX4	ENSG00000170248	PDCD6IP	AIP1,ALIX,DRIP4,HP95
SOX4	ENSG00000144747	TMF1	ARA160,TMF
SOX4	ENSG00000198920	KIAA0753	MNR,OFD15,OFIP
SOX4	ENSG00000072518	MARK2	EMK-1,EMK1,PAR-1,Par-1b,Par1b
SOX4	ENSG00000232028	AC007391.2	-
SOX4	ENSG00000267855	NDUFA7	B14.5a,CI-B14.5a
SOX4	ENSG00000267394	CTB-175E5.7	-
SOX4	ENSG00000118689	FOXO3	AF6q21,FKHRL1,FKHRL1P2,FOXO2,FOXO3A
SOX4	ENSG00000165861	ZFYVE1	DFCP1,PPP1R172,SR3,TAFF1,ZNFN2A1
SOX4	ENSG00000275640	MIR6793	hsa-mir-6793
SOX4	ENSG00000132563	REEP2	C5orf19,SGC32445,SPG72,Yip2d
SOX4	ENSG00000198551	ZNF627	-
SOX4	ENSG00000200615	Y_RNA	-
SOX4	ENSG00000133243	BTBD2	-
SOX4	ENSG00000272092	RP11-350N15.5	-
SOX4	ENSG00000133704	IPO8	RANBP8
SOX4	ENSG00000215878	MARCKSL1P2	-
SOX4	ENSG00000105063	PPP6R1	KIAA1115,PP6R1,SAP190,SAPS1
SOX4	ENSG00000144579	CTDSP1	NIF3,NLI-IF,NLIIF,SCP1
SOX4	ENSG00000139977	NAA30	C14orf35,MAK3,Mak3p,NAT12,NAT12P
SOX4	ENSG00000142541	RPL13A	L13A,TSTA1
SOX4	ENSG00000153531	ADPRHL1	ARH2
SOX4	ENSG00000129514	FOXA1	HNF3A,TCF3A
SOX4	ENSG00000136159	NUDT15	MTH2,NUDT15D
SOX4	ENSG00000185499	MUC1	ADMCKD,ADMCKD1,CA 15-3,CD227,EMA,H23AG,KL-6,MAM6,MCD,MCKD,MCKD1,MUC-1,MUC-1/SEC,MUC-1/X,MUC1/ZD,PEM,PEMT,PUM
SOX4	ENSG00000161638	ITGA5	CD49e,FNRA,VLA-5,VLA5A
SOX4	ENSG00000244953	RP11-613D13.8	-
SOX4	ENSG00000226491	FTOP1	-
SOX4	ENSG00000142409	ZNF787	TIP20
SOX4	ENSG00000155380	SLC16A1	HHF7,MCT,MCT1,MCT1D
SOX4	ENSG00000276406	RP11-78O7.3	-
SOX4	ENSG00000122557	HERPUD2	-
SOX4	ENSG00000105810	CDK6	MCPH12,PLSTIRE
SOX4	ENSG00000130005	GAMT	CCDS2,HEL-S-20,PIG2,TP53I2
SOX4	ENSG00000261519	RP11-403P17.4	-
SOX4	ENSG00000187109	NAP1L1	NAP1,NAP1L,NRP
SOX4	ENSG00000270798	RP11-416H1.1	-
SOX4	ENSG00000205268	PDE7A	HCP1,PDE7
SOX4	ENSG00000205231	TTLL10-AS1	-
SOX4	ENSG00000166444	ST5	DENND2B,HTS1,p126
SOX4	ENSG00000127990	SGCE	DYT11,ESG,epsilon-SG
SOX4	ENSG00000141965	FEM1A	EPRAP
SOX4	ENSG00000273721	RP11-745A24.3	-
SOX4	ENSG00000127080	IPPK	C9orf12,INSP5K2,IP5K,IPK1,bA476B13.1
SOX4	ENSG00000133874	RNF122	-
SOX4	ENSG00000168591	TMUB2	FP2653
SOX4	ENSG00000278214	RP11-442O1.4	-
SOX4	ENSG00000104907	TRMT1	TRM1
SOX4	ENSG00000001167	NFYA	CBF-A,CBF-B,HAP2,NF-YA
SOX4	ENSG00000173404	INSM1	IA-1,IA1
SOX4	ENSG00000173457	PPP1R14B	PHI-1,PLCB3N,PNG,SOM172
SOX4	ENSG00000113851	CRBN	MRT2,MRT2A
SOX4	ENSG00000178988	MRFAP1L1	PP784
SOX4	ENSG00000265134	MIR3190	mir-3190
SOX4	ENSG00000131788	PIAS3	ZMIZ5
SOX4	ENSG00000162510	MATN1	CMP,CRTM
SOX4	ENSG00000253051	SNORA31	-
SOX4	ENSG00000124006	OBSL1	-
SOX4	ENSG00000250622	RP11-612J15.3	-
SOX4	ENSG00000222365	SNORD12B	-
SOX4	ENSG00000213064	SFT2D2	UNQ512,dJ747L4.C1.2
SOX4	ENSG00000158042	MRPL17	L17mt,LIP2,MRP-L17,MRP-L26,RPL17L,RPML26
SOX4	ENSG00000260417	CTD-2542L18.1	-
SOX4	ENSG00000135452	TSPAN31	SAS
SOX4	ENSG00000258568	RHOQP1	-
SOX4	ENSG00000004534	RBM6	3G2,DEF-3,DEF3,HLC-11,NY-LU-12,g16
SOX4	ENSG00000100077	ADRBK2	ADRBK2,BARK2
SOX4	ENSG00000228288	PCAT6	KDM5B-AS1,KDM5BAS1,PCAN-R1,ncRNA-a2,onco-lncRNA-96
SOX4	ENSG00000129226	CD68	GP110,LAMP4,SCARD1
SOX4	ENSG00000168772	CXXC4	IDAX
SOX4	ENSG00000265496	MIR1539	MIRN1539,hsa-mir-1539
SOX4	ENSG00000248996	RP11-1334A24.6	-
SOX4	ENSG00000048342	CC2D2A	JBTS9,MKS6
SOX4	ENSG00000176887	SOX11	MRD27
SOX4	ENSG00000266589	MIR4512	-
SOX4	ENSG00000179148	ALOXE3	ARCI3,E-LOX,eLOX-3,eLOX3
SOX4	ENSG00000112237	CCNC	CycC
SOX4	ENSG00000274001	RP11-5G9.5	-
SOX4	ENSG00000213593	TMX2	CGI-31,PDIA12,PIG26,TXNDC14
SOX4	ENSG00000170296	GABARAP	ATG8A,GABARAP-a,MM46
SOX4	ENSG00000012223	LTF	GIG12,HEL110,HLF2,LF
SOX4	ENSG00000109762	SNX25	MSTP043,SBBI31
SOX4	ENSG00000147027	TMEM47	BCMP1,TM4SF10,VAB-9
SOX4	ENSG00000131069	ACSS2	ACAS2,ACECS,ACS,ACSA,dJ1161H23.1
SOX4	ENSG00000204428	LY6G5C	C6orf20,G5C,LY6G5CA,LY6G5CB,NG33
SOX4	ENSG00000141294	LRRC46	-
SOX4	ENSG00000254821	RP3-400B16.4	-
SOX4	ENSG00000250241	RP11-9G1.3	-
SOX4	ENSG00000262251	RP11-199F11.2	-
SOX4	ENSG00000100568	VTI1B	VTI1,VTI1-LIKE,VTI1L,VTI2,v-SNARE,vti1-rp1
SOX4	ENSG00000033030	ZCCHC8	-
SOX4	ENSG00000273175	RP11-11N7.4	-
SOX4	ENSG00000112659	CUL9	H7AP1,PARC
SOX4	ENSG00000135953	MFSD9	-
SOX4	ENSG00000124532	MRS2	HPT,MRS2L
SOX4	ENSG00000159788	RGS12	-
SOX4	ENSG00000115368	WDR75	NET16,UTP17
SOX4	ENSG00000260027	HOXB7	HHO.C1,HOX2,HOX2C,Hox-2.3
SOX4	ENSG00000166938	DIS3L	DIS3L1
SOX4	ENSG00000154305	MIA3	ARNT,D320,TANGO,TANGO1,UNQ6077
SOX4	ENSG00000228768	AC003101.1	MIR365-2,MIRN365-2,hsa-mir-365b,mir-365b
SOX4	ENSG00000169714	CNBP	CNBP1,DM2,PROMM,RNF163,ZCCHC22,ZNF9
SOX4	ENSG00000232485	AC098820.3	-
SOX4	ENSG00000035862	TIMP2	CSC-21K,DDC8
SOX4	ENSG00000135341	MAP3K7	CSCF,FMD2,MEKK7,TAK1,TGF1a
SOX4	ENSG00000080839	RBL1	CP107,PRB1,p107
SOX4	ENSG00000241745	RN7SL788P	-
SOX4	ENSG00000249859	PVT1	hsa-mir-1204
SOX4	ENSG00000108312	UBTF	NOR-90,UBF,UBF-1,UBF1,UBF2
SOX4	ENSG00000147471	PROSC	-
SOX4	ENSG00000260035	CTD-2651B20.6	-
SOX4	ENSG00000152894	PTPRK	R-PTP-kappa
SOX4	ENSG00000135845	PIGC	GPI2
SOX4	ENSG00000196233	LCOR	C10orf12,MLR2
SOX4	ENSG00000078808	SDF4	Cab45,SDF-4
SOX4	ENSG00000125122	LRRC29	FBL9,FBXL9
SOX4	ENSG00000276900	RP11-467L13.7	-
SOX4	ENSG00000143952	VPS54	HCC8,PPP1R164,SLP-8p,VPS54L,WR,hVps54L
SOX4	ENSG00000265458	RP13-20L14.6	-
SOX4	ENSG00000147123	NDUFB11	CI-ESSS,ESSS,LSDMCA3,NP17.3,Np15,P17.3
SOX4	ENSG00000226803	RP11-203B9.4	-
SOX4	ENSG00000204316	MRPL38	HSPC262,L38MT,MRP-L3,MRP-L38,RPML3
SOX4	ENSG00000049239	H6PD	CORTRD1,G6PDH,GDH
SOX4	ENSG00000122203	KIAA1191	p33MONOX,p60MONOX
SOX4	ENSG00000108523	RNF167	5730408C10Rik,LP2254,RING105
SOX4	ENSG00000092929	UNC13D	FHL3,HLH3,HPLH3,Munc13-4
SOX4	ENSG00000171617	ENC1	CCL28,ENC-1,KLHL35,KLHL37,NRPB,PIG10,TP53I10
SOX4	ENSG00000112685	EXOC2	SEC5,SEC5L1,Sec5p
SOX4	ENSG00000197714	ZNF460	HZF8,ZNF272
SOX4	ENSG00000259952	AC009133.15	-
SOX4	ENSG00000032742	IFT88	D13S1056E,DAF19,TG737,TTC10,hTg737
SOX4	ENSG00000272366	RP11-573G6.10	-
SOX4	ENSG00000196247	ZNF107	Y8,ZFD25,ZNF588,smap-7
SOX4	ENSG00000223979	SMCR2	-
SOX4	ENSG00000181781	ODF3L2	C19orf19
SOX4	ENSG00000258462	RP11-831F12.4	-
SOX4	ENSG00000230171	RPL22P18	-
SOX4	ENSG00000213722	DDAH2	DDAH,DDAHII,G6a,HEL-S-277,NG30
SOX4	ENSG00000268392	AC003682.16	-
SOX4	ENSG00000143321	HDGF	HMG1L2
SOX4	ENSG00000214289	RPL39P5	-
SOX4	ENSG00000170776	AKAP13	hsa-mir-7706
SOX4	ENSG00000066923	STAG3	-
SOX4	ENSG00000183751	TBL3	SAZD,UTP13
SOX4	ENSG00000164885	CDK5	LIS7,PSSALRE
SOX4	ENSG00000266297	MIR744	MIRN744,hsa-mir-744,mir-744
SOX4	ENSG00000186976	EFCAB6	DJBP,HSCBCIP1,dJ185D5.1
SOX4	ENSG00000164128	NPY1R	NPY1-R,NPYR
SOX4	ENSG00000145681	HAPLN1	CRT1,CRTL1
SOX4	ENSG00000204659	CBY3	-
SOX4	ENSG00000257839	RP11-290L1.2	-
SOX4	ENSG00000117425	PTCH2	PTC2
SOX4	ENSG00000150773	PIH1D2	-
SOX4	ENSG00000172663	TMEM134	-
SOX4	ENSG00000233654	AC093388.3	-
SOX4	ENSG00000177971	IMP3	BRMS2,C15orf12,MRPS4
SOX4	ENSG00000267627	RP11-905K4.1	-
SOX4	ENSG00000272894	RP5-1159O4.1	-
SOX4	ENSG00000272031	ANKRD34A	ANKRD34
SOX4	ENSG00000100227	POLDIP3	PDIP46,SKAR
SOX4	ENSG00000120696	KBTBD7	-
SOX4	ENSG00000100003	SEC14L2	C22orf6,SPF,TAP,TAP1
SOX4	ENSG00000275273	MIR6780A	hsa-mir-6780a
SOX4	ENSG00000240731	RP5-890O3.9	-
SOX4	ENSG00000107731	UNC5B	UNC5H2,p53RDL1
SOX4	ENSG00000124766	SOX4	EVI16
SOX4	ENSG00000104859	CLASRP	CLASP,SFRS16,SWAP2
SOX4	ENSG00000241185	RPL21P122	-
SOX4	ENSG00000152520	PAN3	-
SOX4	ENSG00000100764	PSMC1	P26S4,S4,p56
SOX4	ENSG00000187824	TMEM220	-
SOX4	ENSG00000162188	GNG3	-
SOX4	ENSG00000182985	CADM1	BL2,IGSF4,IGSF4A,NECL2,Necl-2,RA175,ST17,SYNCAM,TSLC1,sTSLC-1,sgIGSF,synCAM1
SOX4	ENSG00000226819	MEIS1-AS3	-
SOX4	ENSG00000171208	NETO2	BTCL2,NEOT2
SOX4	ENSG00000142330	CAPN10	CANP10,NIDDM1
SOX4	ENSG00000141084	RANBP10	-
SOX4	ENSG00000111799	COL12A1	BA209D8.1,BTHLM2,COL12A1L,DJ234P15.1,UCMD2
SOX4	ENSG00000164305	CASP3	CPP32,CPP32B,SCA-1
SOX4	ENSG00000146426	TIAM2	STEF,TIAM-2
SOX4	ENSG00000082781	ITGB5	-
SOX4	ENSG00000198081	ZBTB14	ZF5,ZFP-161,ZFP-5,ZFP161,ZNF478
SOX4	ENSG00000164151	ICE1	KIAA0947
SOX4	ENSG00000126883	NUP214	CAIN,CAN
SOX4	ENSG00000167333	TRIM68	GC109,RNF137,SS-56,SS56
SOX4	ENSG00000111802	TDP2	AD022,EAP2,EAPII,TTRAP,dJ30M3.3,hTDP2
SOX4	ENSG00000188612	SUMO2	HSMT3,SMT3B,SMT3H2,SUMO3,Smt3A
SOX4	ENSG00000261839	RP1-265C24.8	-
SOX4	ENSG00000103184	SEC14L5	PRELID4B
SOX4	ENSG00000139146	FAM60A	C12orf14,L4,TERA
SOX4	ENSG00000199036	MIR219A1	MIR219-1,MIRN219-1,MRI219-1,hsa-mir-219a-1,mir-219,mir-219a-1
SOX4	ENSG00000112031	MTRF1L	HMRF1L,MRF1L,mtRF1a
SOX4	ENSG00000196345	ZKSCAN7	ZFP,ZNF167,ZNF448,ZNF64,ZSCAN39
SOX4	ENSG00000258591	RP11-545M17.3	-
SOX4	ENSG00000097007	ABL1	ABL,JTK7,bcr/abl,c-ABL,c-ABL1,p150,v-abl
SOX4	ENSG00000104517	UBR5	DD5,EDD,EDD1,HYD
SOX4	ENSG00000256525	POLG2	HP55,MTPOLB,PEOA4,POLB,POLG-BETA,POLGB
SOX4	ENSG00000198162	MAN1A2	MAN1B
SOX4	ENSG00000204599	TRIM39	RNF23,TFP,TRIM39B
SOX4	ENSG00000176946	THAP4	CGI-36,PP238
SOX4	ENSG00000264211	MIR4492	mir-4492
SOX4	ENSG00000186187	ZNRF1	NIN283
SOX4	ENSG00000140995	DEF8	-
SOX4	ENSG00000120093	HOXB3	HOX2,HOX2G,Hox-2.7
SOX4	ENSG00000112787	FBRSL1	-
SOX4	ENSG00000272009	RP1-313I6.12	-
SOX4	ENSG00000088833	NSFL1C	P47,UBX1,UBXD10,UBXN2C,dJ776F14.1
SOX4	ENSG00000199477	SNORA31	ACA31,SNORA31A
SOX4	ENSG00000199961	SNORD1B	R38B,snR38B
SOX4	ENSG00000143786	CNIH3	CNIH-3
SOX4	ENSG00000258942	RP11-255G12.2	-
SOX4	ENSG00000081721	DUSP12	DUSP1,YVH1
SOX4	ENSG00000135372	NAT10	ALP,NET43
SOX4	ENSG00000140105	WARS	GAMMA-2,IFI53,IFP53
SOX4	ENSG00000243027	RN7SL354P	-
SOX4	ENSG00000198740	ZNF652	-
SOX4	ENSG00000157823	AP3S2	AP3S3,sigma3b
SOX4	ENSG00000274444	RP11-128A17.2	-
SOX4	ENSG00000144857	BOC	CDON2
SOX4	ENSG00000136449	MYCBPAP	AMAP-1,AMAP1
SOX4	ENSG00000207168	SNORA15	ACA15,SNORA15A
SOX4	ENSG00000267212	CTD-2659N19.9	-
SOX4	ENSG00000230615	RP5-1198O20.4	-
SOX4	ENSG00000260107	AC005606.15	-
SOX4	ENSG00000135245	HILPDA	C7orf68,HIG-2,HIG2
SOX4	ENSG00000103175	WFDC1	PS20
SOX4	ENSG00000111671	SPSB2	GRCC9,SSB2
SOX4	ENSG00000256616	RP11-815J4.6	-
SOX4	ENSG00000060642	PIGV	GPI-MT-II,HPMRS1,PIG-V
SOX4	ENSG00000060339	CCAR1	-
SOX4	ENSG00000113657	DPYSL3	CRMP-4,CRMP4,DRP-3,DRP3,LCRMP,ULIP,ULIP-1
SOX4	ENSG00000135723	FHOD1	FHOS
SOX4	ENSG00000104611	SH2D4A	PPP1R38,SH2A
SOX4	ENSG00000123091	RNF11	CGI-123,SID1669
SOX4	ENSG00000146242	TPBG	5T4,5T4AG,M6P1,WAIF1
SOX4	ENSG00000248866	USP46-AS1	-
SOX4	ENSG00000167302	ENTHD2	C17orf56,ENTHD2
SOX4	ENSG00000107968	MAP3K8	AURA2,COT,EST,ESTF,MEKK8,TPL2,Tpl-2,c-COT
SOX4	ENSG00000103047	TANGO6	TMCO7
SOX4	ENSG00000154822	PLCL2	-
SOX4	ENSG00000128591	FLNC	ABP-280,ABP280A,ABPA,ABPL,CMH26,FLN2,MFM5,MPD4,RCM5
SOX4	ENSG00000146842	TMEM209	NET31
SOX4	ENSG00000138138	ATAD1	AFDC1,FNP001,THORASE
SOX4	ENSG00000091704	CPA1	CPA
SOX4	ENSG00000106479	ZNF862	-
SOX4	ENSG00000134668	SPOCD1	PPP1R146
SOX4	ENSG00000232530	RP1-102K2.6	-
SOX4	ENSG00000173559	NABP1	OBFC2A,SOSS-B2,SSB2
SOX4	ENSG00000110047	EHD1	H-PAST,HPAST1,PAST,PAST1
SOX4	ENSG00000019144	PHLDB1	hsa-mir-6716
SOX4	ENSG00000115415	STAT1	CANDF7,IMD31A,IMD31B,IMD31C,ISGF-3,STAT91
SOX4	ENSG00000239715	AC093627.11	-
SOX4	ENSG00000109103	UNC119	HRG4,IMD13,POC7,POC7A
SOX4	ENSG00000161381	PLXDC1	TEM3,TEM7
SOX4	ENSG00000143437	ARNT	HIF-1-beta,HIF-1beta,HIF1-beta,HIF1B,HIF1BETA,TANGO,bHLHe2
SOX4	ENSG00000132361	CLUH	CLU1,KIAA0664
SOX4	ENSG00000229656	RP11-462L8.1	-
SOX4	ENSG00000087448	KLHL42	Ctb9,KLHDC5
SOX4	ENSG00000267624	RP11-219G17.6	-
SOX4	ENSG00000206760	SNORA6	ACA6
SOX4	ENSG00000163352	LENEP	LEP503
SOX4	ENSG00000125482	TTF1	TTF-1,TTF-I
SOX4	ENSG00000133316	WDR74	-
SOX4	ENSG00000254932	RP11-687M24.8	-
SOX4	ENSG00000272144	CTD-2035E11.5	-
SOX4	ENSG00000183474	GTF2H2C	GTF2H2C_2
SOX4	ENSG00000170006	TMEM154	-
SOX4	ENSG00000100324	TAB1	3'-Tab1,MAP3K7IP1
SOX4	ENSG00000113194	FAF2	ETEA,UBXD8,UBXN3B
SOX4	ENSG00000087303	NID2	NID-2
SOX4	ENSG00000250699	AP000892.4	-
SOX4	ENSG00000157240	FZD1	-
SOX4	ENSG00000152457	DCLRE1C	A-SCID,DCLREC1C,RS-SCID,SCIDA,SNM1C
SOX4	ENSG00000245059	RP11-303E16.7	-
SOX4	ENSG00000110492	MDK	ARAP,MK,NEGF2
SOX4	ENSG00000275871	RP11-394O4.6	-
SOX4	ENSG00000268564	AC003956.1	-
SOX4	ENSG00000105258	POLR2I	RPB9,hRPB14.5
SOX4	ENSG00000182057	OGFRP1	-
SOX4	ENSG00000065361	ERBB3	ErbB-3,HER3,LCCS2,MDA-BF-1,c-erbB-3,c-erbB3,erbB3-S,p180-ErbB3,p45-sErbB3,p85-sErbB3
SOX4	ENSG00000176208	ATAD5	C17orf41,ELG1,FRAG1
SOX4	ENSG00000213047	DENND1B	C1ORF18,C1orf218,FAM31B
SOX4	ENSG00000255289	RP11-91I20.1	-
SOX4	ENSG00000125818	PSMF1	PI31
SOX4	ENSG00000262810	RP11-667K14.5	-
SOX4	ENSG00000226396	RPS14P3	-
SOX4	ENSG00000198911	SREBF2	SREBP-2,SREBP2,bHLHd2
SOX4	ENSG00000231154	MORF4L2-AS1	-
SOX4	ENSG00000257178	MIR10A	MIRN10A,hsa-mir-10a,miRNA10A,mir-10a
SOX4	ENSG00000102908	NFAT5	NF-AT5,NFATL1,NFATZ,OREBP,TONEBP
SOX4	ENSG00000004455	AK2	ADK2
SOX4	ENSG00000223660	AC012314.20	-
SOX4	ENSG00000100462	PRMT5	HRMT1L5,IBP72,JBP1,SKB1,SKB1Hs
SOX4	ENSG00000269997	RP11-214K3.21	-
SOX4	ENSG00000100485	SOS2	NS9,SOS-2
SOX4	ENSG00000274685	RP11-122K13.15	-
SOX4	ENSG00000236546	RP1-118J21.5	-
SOX4	ENSG00000150403	TMCO3	C13orf11
SOX4	ENSG00000149273	RPS3	S3
SOX4	ENSG00000114784	EIF1B	GC20
SOX4	ENSG00000265719	MIR4681	-
SOX4	ENSG00000198380	GFPT1	CMS12,CMSTA1,GFA,GFAT,GFAT 1,GFAT1,GFAT1m,GFPT,GFPT1L,MSLG
SOX4	ENSG00000058272	PPP1R12A	M130,MBS,MYPT1
SOX4	ENSG00000212747	FAM127C	CXX1c,MAR8B
SOX4	ENSG00000166508	MCM7	CDC47,MCM2,P1.1-MCM3,P1CDC47,P85MCM,PNAS146,PPP1R104
SOX4	ENSG00000169981	ZNF35	HF.10,HF10,Zfp105
SOX4	ENSG00000267054	CTD-2540B15.10	-
SOX4	ENSG00000267938	EIF1P6	-
SOX4	ENSG00000268163	AC004076.9	-
SOX4	ENSG00000227542	AC092614.2	-
SOX4	ENSG00000249693	THEGL	-
SOX4	ENSG00000254870	ATP6V1G2-DDX39B	-
SOX4	ENSG00000105364	MRPL4	CGI-28,L4mt
SOX4	ENSG00000139574	NPFF	FMRFAL
SOX4	ENSG00000185010	F8	AHF,DXS1253E,F8B,F8C,FVIII,HEMA
SOX4	ENSG00000069431	ABCC9	ABC37,ATFB12,CANTU,CMD1O,SUR2
SOX4	ENSG00000130414	NDUFA10	CI-42KD,CI-42k
SOX4	ENSG00000259826	RP11-467D6.1	-
SOX4	ENSG00000058453	CROCC	ROLT,TAX1BP2
SOX4	ENSG00000174576	NPAS4	Le-PAS,NXF,PASD10,bHLHe79
SOX4	ENSG00000257526	RP11-20E24.1	-
